TIME,GEO,VEHICLE,UNIT,Value
2016,Iceland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.4
2016,Iceland,Passenger cars,Percentage,88.6
2016,Iceland,"Motor coaches, buses and trolley buses",Percentage,11.4
2016,Norway,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11
2016,Norway,Trains,Percentage,5.1
2016,Norway,Passenger cars,Percentage,89
2016,Norway,"Motor coaches, buses and trolley buses",Percentage,5.9
2016,Switzerland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.7
2016,Switzerland,Trains,Percentage,19.8
2016,Switzerland,Passenger cars,Percentage,74.3
2016,Switzerland,"Motor coaches, buses and trolley buses",Percentage,5.9
2016,North Macedonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,23
2016,North Macedonia,Trains,Percentage,0.9
2016,North Macedonia,Passenger cars,Percentage,77
2016,North Macedonia,"Motor coaches, buses and trolley buses",Percentage,22.1
2016,Turkey,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,29.9
2016,Turkey,Trains,Percentage,1.4
2016,Turkey,Passenger cars,Percentage,70.1
2016,Turkey,"Motor coaches, buses and trolley buses",Percentage,28.5
2017,European Union - 28 countries,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.7
2017,European Union - 28 countries,Trains,Percentage,7.9
2017,European Union - 28 countries,Passenger cars,Percentage,83.3
2017,European Union - 28 countries,"Motor coaches, buses and trolley buses",Percentage,8.8
2017,Belgium,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18
2017,Belgium,Trains,Percentage,7.8
2017,Belgium,Passenger cars,Percentage,82
2017,Belgium,"Motor coaches, buses and trolley buses",Percentage,10.2
2017,Bulgaria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,15.2
2017,Bulgaria,Trains,Percentage,2.1
2017,Bulgaria,Passenger cars,Percentage,84.8
2017,Bulgaria,"Motor coaches, buses and trolley buses",Percentage,13.1
2017,Czechia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,26.7
2017,Czechia,Trains,Percentage,9.3
2017,Czechia,Passenger cars,Percentage,73.3
2017,Czechia,"Motor coaches, buses and trolley buses",Percentage,17.4
2017,Denmark,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.5
2017,Denmark,Trains,Percentage,8.6
2017,Denmark,Passenger cars,Percentage,81.5
2017,Denmark,"Motor coaches, buses and trolley buses",Percentage,10
2017,Germany (until 1990 former territory of the FRG),"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.4
2017,Germany (until 1990 former territory of the FRG),Trains,Percentage,8.7
2017,Germany (until 1990 former territory of the FRG),Passenger cars,Percentage,85.6
2017,Germany (until 1990 former territory of the FRG),"Motor coaches, buses and trolley buses",Percentage,5.7
2017,Estonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19.5
2017,Estonia,Trains,Percentage,2.3
2017,Estonia,Passenger cars,Percentage,80.5
2017,Estonia,"Motor coaches, buses and trolley buses",Percentage,17.3
2017,Ireland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.4
2017,Ireland,Trains,Percentage,3.1
2017,Ireland,Passenger cars,Percentage,82.6
2017,Ireland,"Motor coaches, buses and trolley buses",Percentage,14.3
2017,Greece,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.5
2017,Greece,Trains,Percentage,0.9
2017,Greece,Passenger cars,Percentage,82.5
2017,Greece,"Motor coaches, buses and trolley buses",Percentage,16.6
2017,Spain,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.8
2017,Spain,Trains,Percentage,7
2017,Spain,Passenger cars,Percentage,85.2
2017,Spain,"Motor coaches, buses and trolley buses",Percentage,7.8
2017,France,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.2
2017,France,Trains,Percentage,10.8
2017,France,Passenger cars,Percentage,82.8
2017,France,"Motor coaches, buses and trolley buses",Percentage,6.5
2017,Croatia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,15.7
2017,Croatia,Trains,Percentage,2.4
2017,Croatia,Passenger cars,Percentage,84.3
2017,Croatia,"Motor coaches, buses and trolley buses",Percentage,13.4
2017,Italy,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18
2017,Italy,Trains,Percentage,5.9
2017,Italy,Passenger cars,Percentage,82
2017,Italy,"Motor coaches, buses and trolley buses",Percentage,12.1
2017,Cyprus,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19
2017,Cyprus,Passenger cars,Percentage,81
2017,Cyprus,"Motor coaches, buses and trolley buses",Percentage,19
2017,Latvia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.3
2017,Latvia,Trains,Percentage,3.3
2017,Latvia,Passenger cars,Percentage,82.7
2017,Latvia,"Motor coaches, buses and trolley buses",Percentage,14
2017,Lithuania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,8.9
2017,Lithuania,Trains,Percentage,0.9
2017,Lithuania,Passenger cars,Percentage,91.1
2017,Lithuania,"Motor coaches, buses and trolley buses",Percentage,8
2017,Luxembourg,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.1
2017,Luxembourg,Trains,Percentage,4.7
2017,Luxembourg,Passenger cars,Percentage,82.9
2017,Luxembourg,"Motor coaches, buses and trolley buses",Percentage,12.4
2017,Hungary,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,30
2017,Hungary,Trains,Percentage,8.9
2017,Hungary,Passenger cars,Percentage,70
2017,Hungary,"Motor coaches, buses and trolley buses",Percentage,21.1
2017,Malta,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.5
2017,Malta,Passenger cars,Percentage,82.5
2017,Malta,"Motor coaches, buses and trolley buses",Percentage,17.5
2017,Netherlands,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.3
2017,Netherlands,Trains,Percentage,11.4
2017,Netherlands,Passenger cars,Percentage,85.7
2017,Netherlands,"Motor coaches, buses and trolley buses",Percentage,2.9
2017,Austria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.3
2017,Austria,Trains,Percentage,11.9
2017,Austria,Passenger cars,Percentage,77.7
2017,Austria,"Motor coaches, buses and trolley buses",Percentage,10.3
2017,Poland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.5
2017,Poland,Trains,Percentage,7.7
2017,Poland,Passenger cars,Percentage,78.5
2017,Poland,"Motor coaches, buses and trolley buses",Percentage,13.8
2017,Portugal,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.5
2017,Portugal,Trains,Percentage,4.3
2017,Portugal,Passenger cars,Percentage,88.5
2017,Portugal,"Motor coaches, buses and trolley buses",Percentage,7.1
2017,Romania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19.7
2017,Romania,Trains,Percentage,4.7
2017,Romania,Passenger cars,Percentage,80.3
2017,Romania,"Motor coaches, buses and trolley buses",Percentage,15
2017,Slovenia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.5
2017,Slovenia,Trains,Percentage,1.8
2017,Slovenia,Passenger cars,Percentage,86.5
2017,Slovenia,"Motor coaches, buses and trolley buses",Percentage,11.7
2017,Slovakia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.6
2017,Slovakia,Trains,Percentage,9.9
2017,Slovakia,Passenger cars,Percentage,74.4
2017,Slovakia,"Motor coaches, buses and trolley buses",Percentage,15.7
2017,Finland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,15.8
2017,Finland,Trains,Percentage,5.4
2017,Finland,Passenger cars,Percentage,84.2
2017,Finland,"Motor coaches, buses and trolley buses",Percentage,10.4
2017,Sweden,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.7
2017,Sweden,Trains,Percentage,9.6
2017,Sweden,Passenger cars,Percentage,83.3
2017,Sweden,"Motor coaches, buses and trolley buses",Percentage,7.2
2017,United Kingdom,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.9
2017,United Kingdom,Trains,Percentage,8.8
2017,United Kingdom,Passenger cars,Percentage,86.1
2017,United Kingdom,"Motor coaches, buses and trolley buses",Percentage,5.1
2017,Iceland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.9
2017,Iceland,Passenger cars,Percentage,88.1
2017,Iceland,"Motor coaches, buses and trolley buses",Percentage,11.9
2017,Norway,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,10.5
2017,Norway,Trains,Percentage,4.8
2017,Norway,Passenger cars,Percentage,89.5
2017,Norway,"Motor coaches, buses and trolley buses",Percentage,5.7
2017,Switzerland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.5
2017,Switzerland,Trains,Percentage,19.7
2017,Switzerland,Passenger cars,Percentage,74.5
2017,Switzerland,"Motor coaches, buses and trolley buses",Percentage,5.8
2017,North Macedonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.8
2017,North Macedonia,Trains,Percentage,0.6
2017,North Macedonia,Passenger cars,Percentage,77.2
2017,North Macedonia,"Motor coaches, buses and trolley buses",Percentage,22.2
2017,Turkey,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,29.7
2017,Turkey,Trains,Percentage,1.5
2017,Turkey,Passenger cars,Percentage,70.3
2017,Turkey,"Motor coaches, buses and trolley buses",Percentage,28.2
